日付,得意先,,,商品名,,,,,,,,,,数量,,,,,,単価,,,,,金額
2020/12/21,メタウォーター株式会社,,,ガス切,,,,,,,,,,5590,,,,,,20,,,,,122980
2020/12/23,メタウォーター株式会社,,,ギロ材,,,,,,,,,,10390,,,,,,24,,,,,274296
2020/12/23,メタウォーター株式会社,,,ギロ材,,,,,,,,,,4180,,,,,,24,,,,,110352
2020/12/25,メタウォーター株式会社,,,ギロ材,,,,,,,,,,7240,,,,,,26,,,,,207064
2021/01/08,メタウォーター株式会社,,,シャ切Ｂ,,,,,,,,,,1650,,,,,,28,,,,,50820
2021/01/08,メタウォーター株式会社,,,18-8ステン解体,,,,,,,,,,3890,,,,,,60,,,,,256740
2021/01/08,メタウォーター株式会社,,,雑品,,,,,,,,,,320,,,,,,12,,,,,4224
2021/01/08,メタウォーター株式会社,,,ガス切,,,,,,,,,,4070,,,,,,26,,,,,116402
2021/01/12,メタウォーター株式会社,,,ギロ材,,,,,,,,,,5870,,,,,,28,,,,,180796
2021/01/12,メタウォーター株式会社,,,18-8ステン解体,,,,,,,,,,2660,,,,,,60,,,,,175560
2021/01/12,メタウォーター株式会社,,,ギロ材,,,,,,,,,,3820,,,,,,28,,,,,117656
2021/01/12,メタウォーター株式会社,,,18-8ステン解体,,,,,,,,,,2450,,,,,,60,,,,,161700
2021/01/13,メタウォーター株式会社,,,ギロ材,,,,,,,,,,1020,,,,,,28,,,,,31416
2021/01/13,メタウォーター株式会社,,,18-8ステン解体,,,,,,,,,,4160,,,,,,65,,,,,297440
2021/01/18,メタウォーター株式会社,,,18-8ステン解体,,,,,,,,,,7070,,,,,,60,,,,,466620
2021/01/18,メタウォーター株式会社,,,18-8ステン解体,,,,,,,,,,8110,,,,,,60,,,,,535260
2021/01/19,メタウォーター株式会社,,,ギロ材,,,,,,,,,,900,,,,,,27,,,,,26730
2021/01/19,メタウォーター株式会社,,,18-8ステン解体,,,,,,,,,,7260,,,,,,60,,,,,479160
2021/01/19,メタウォーター株式会社,,,ギロ材,,,,,,,,,,6850,,,,,,27,,,,,203445
2021/01/19,メタウォーター株式会社,,,18-8ステン解体,,,,,,,,,,4560,,,,,,60,,,,,300960
2021/01/21,メタウォーター株式会社,,,ギロ材,,,,,,,,,,4440,,,,,,27,,,,,131868
2021/01/21,メタウォーター株式会社,,,18-8ステン解体,,,,,,,,,,6660,,,,,,65,,,,,476190
2021/01/21,メタウォーター株式会社,,,ギロ材,,,,,,,,,,2730,,,,,,27,,,,,81081
2021/01/21,メタウォーター株式会社,,,18-8ステン解体,,,,,,,,,,6380,,,,,,65,,,,,456170
2021/01/22,メタウォーター株式会社,,,ギロ材,,,,,,,,,,4960,,,,,,25,,,,,136400
2021/01/22,メタウォーター株式会社,,,18-8ステン解体,,,,,,,,,,2610,,,,,,65,,,,,186615
2021/01/22,メタウォーター株式会社,,,ギロ材,,,,,,,,,,6170,,,,,,25,,,,,169675
2021/01/22,メタウォーター株式会社,,,18-8ステン解体,,,,,,,,,,3010,,,,,,65,,,,,215215
2021/01/25,メタウォーター株式会社,,,ガス切,,,,,,,,,,9550,,,,,,21,,,,,220605
2021/01/25,メタウォーター株式会社,,,ギロ材,,,,,,,,,,9580,,,,,,23,,,,,242374
2021/01/25,メタウォーター株式会社,,,18-8ステン解体,,,,,,,,,,1500,,,,,,65,,,,,107250
2021/01/26,メタウォーター株式会社,,,ギロ材,,,,,,,,,,3290,,,,,,21,,,,,75999
2021/01/26,メタウォーター株式会社,,,ガス切,,,,,,,,,,7530,,,,,,19,,,,,157377
2021/01/26,メタウォーター株式会社,,,ギロ材,,,,,,,,,,6450,,,,,,21,,,,,148995
2021/01/26,メタウォーター株式会社,,,ガス切,,,,,,,,,,2690,,,,,,19,,,,,56221
2021/01/27,メタウォーター株式会社,,,ギロ材,,,,,,,,,,8020,,,,,,18,,,,,158796
2021/01/27,メタウォーター株式会社,,,ガス切,,,,,,,,,,2000,,,,,,16,,,,,35200
2021/01/27,メタウォーター株式会社,,,ギロ材3,,,,,,,,,,8230,,,,,,18,,,,,162954
2021/01/27,メタウォーター株式会社,,,18-8ステン解体,,,,,,,,,,2440,,,,,,65,,,,,174460
2021/01/27,メタウォーター株式会社,,,ギロ材,,,,,,,,,,6220,,,,,,18,,,,,123156
2021/01/27,メタウォーター株式会社,,,ガス切,,,,,,,,,,4060,,,,,,16,,,,,71456
2021/01/27,メタウォーター株式会社,,,ギロ材,,,,,,,,,,8700,,,,,,18,,,,,172260
2021/01/27,メタウォーター株式会社,,,ガス切,,,,,,,,,,940,,,,,,16,,,,,16544
2021/01/28,メタウォーター株式会社,,,ギロ材,,,,,,,,,,2180,,,,,,17,,,,,40766
2021/01/28,メタウォーター株式会社,,,18-8ステン解体,,,,,,,,,,2760,,,,,,65,,,,,197340
2021/01/28,メタウォーター株式会社,,,ギロ材,,,,,,,,,,3780,,,,,,17,,,,,70686
2021/01/28,メタウォーター株式会社,,,18-8ステン解体,,,,,,,,,,1980,,,,,,65,,,,,141570
2021/01/29,メタウォーター株式会社,,,ギロ材,,,,,,,,,,6550,,,,,,14,,,,,100870
2021/01/29,メタウォーター株式会社,,,ガス切,,,,,,,,,,4270,,,,,,12,,,,,56364
2021/01/29,メタウォーター株式会社,,,ガス切,,,,,,,,,,2450,,,,,,12,,,,,32340
2021/02/01,メタウォーター株式会社,,,ギロ材,,,,,,,,,,5270,,,,,,14,,,,,81158
2021/02/01,メタウォーター株式会社,,,ガス切,,,,,,,,,,1480,,,,,,12,,,,,19536
2021/02/01,メタウォーター株式会社,,,18-8ステン解体,,,,,,,,,,820,,,,,,65,,,,,58630
2021/02/01,メタウォーター株式会社,,,ギロ材,,,,,,,,,,5640,,,,,,14,,,,,86856
2021/02/01,メタウォーター株式会社,,,ガス切,,,,,,,,,,2440,,,,,,12,,,,,32208
2021/02/01,メタウォーター株式会社,,,18-8ステン解体,,,,,,,,,,200,,,,,,65,,,,,14300
2021/02/02,メタウォーター株式会社,,,ギロ材,,,,,,,,,,10180,,,,,,14,,,,,156772
2021/02/02,メタウォーター株式会社,,,ギロ材,,,,,,,,,,7870,,,,,,14,,,,,121198
2021/02/02,メタウォーター株式会社,,,18-8ステン解体,,,,,,,,,,960,,,,,,65,,,,,68640
2021/02/04,メタウォーター株式会社,,,ギロ材,,,,,,,,,,5510,,,,,,14,,,,,84854
2021/02/04,メタウォーター株式会社,,,18-8ステン解体,,,,,,,,,,180,,,,,,65,,,,,12870
2021/02/04,メタウォーター株式会社,,,ガス切,,,,,,,,,,5390,,,,,,12,,,,,71148
2021/02/04,メタウォーター株式会社,,,ギロ材,,,,,,,,,,7750,,,,,,14,,,,,119350
2021/02/04,メタウォーター株式会社,,,18-8ステン解体,,,,,,,,,,270,,,,,,65,,,,,19305
2021/02/05,メタウォーター株式会社,,,ギロ材,,,,,,,,,,6090,,,,,,14,,,,,93786
2021/02/05,メタウォーター株式会社,,,ガス切,,,,,,,,,,1140,,,,,,12,,,,,15048
2021/02/05,メタウォーター株式会社,,,ギロ材,,,,,,,,,,5160,,,,,,14,,,,,79464
2021/02/05,メタウォーター株式会社,,,18-8ステン解体,,,,,,,,,,250,,,,,,65,,,,,17875
2021/02/05,メタウォーター株式会社,,,ガス切,,,,,,,,,,2150,,,,,,12,,,,,28380
2021/02/05,メタウォーター株式会社,,,ギロ材,,,,,,,,,,4680,,,,,,14,,,,,72072
2021/02/05,メタウォーター株式会社,,,ガス切,,,,,,,,,,1540,,,,,,12,,,,,20328
2021/02/05,メタウォーター株式会社,,,18-8ステン解体,,,,,,,,,,1540,,,,,,65,,,,,110110
2021/02/05,メタウォーター株式会社,,,ギロ材,,,,,,,,,,5130,,,,,,14,,,,,79002
2021/02/05,メタウォーター株式会社,,,ガス切,,,,,,,,,,1710,,,,,,12,,,,,22572
2021/02/05,メタウォーター株式会社,,,18-8ステン解体,,,,,,,,,,1710,,,,,,65,,,,,122265
2021/02/08,メタウォーター株式会社,,,ギロ材,,,,,,,,,,5890,,,,,,14,,,,,90706
2021/02/08,メタウォーター株式会社,,,18-8ステン解体,,,,,,,,,,900,,,,,,65,,,,,64350
2021/02/08,メタウォーター株式会社,,,ギロ材,,,,,,,,,,5510,,,,,,14,,,,,84854
2021/02/08,メタウォーター株式会社,,,18-8ステン解体,,,,,,,,,,1110,,,,,,65,,,,,79365
2021/02/08,メタウォーター株式会社,,,雑品,,,,,,,,,,430,,,,,,12,,,,,5676
2021/02/08,メタウォーター株式会社,,,ギロ材,,,,,,,,,,4770,,,,,,14,,,,,73458
2021/02/08,メタウォーター株式会社,,,18-8ステン解体,,,,,,,,,,600,,,,,,65,,,,,42900
2021/02/08,メタウォーター株式会社,,,ガス切,,,,,,,,,,1150,,,,,,12,,,,,15180
2021/02/09,メタウォーター株式会社,,,ギロ材,,,,,,,,,,1610,,,,,,14,,,,,24794
2021/02/09,メタウォーター株式会社,,,18-8ステン解体,,,,,,,,,,2200,,,,,,65,,,,,157300
2021/02/09,メタウォーター株式会社,,,ガス切,,,,,,,,,,1560,,,,,,12,,,,,20592
2021/02/09,メタウォーター株式会社,,,18-8ステン解体,,,,,,,,,,980,,,,,,65,,,,,70070
2021/02/09,メタウォーター株式会社,,,ガス切,,,,,,,,,,5700,,,,,,12,,,,,75240
2021/02/09,メタウォーター株式会社,,,ギロ材,,,,,,,,,,3950,,,,,,14,,,,,60830
2021/02/09,メタウォーター株式会社,,,18-8ステン解体,,,,,,,,,,2900,,,,,,65,,,,,207350
2021/02/09,メタウォーター株式会社,,,ギロ材,,,,,,,,,,1440,,,,,,14,,,,,22176
2021/02/09,メタウォーター株式会社,,,18-8ステン解体,,,,,,,,,,6080,,,,,,65,,,,,434720
2021/02/10,メタウォーター株式会社,,,18-8ステン解体,,,,,,,,,,850,,,,,,65,,,,,60775
2021/02/10,メタウォーター株式会社,,,ガス切,,,,,,,,,,7300,,,,,,12,,,,,96360
2021/02/10,メタウォーター株式会社,,,18-8ステン解体,,,,,,,,,,2230,,,,,,65,,,,,159445
2021/02/10,メタウォーター株式会社,,,ガス切,,,,,,,,,,4940,,,,,,12,,,,,65208
2021/02/12,メタウォーター株式会社,,,ギロ材,,,,,,,,,,5170,,,,,,14,,,,,79618
2021/02/12,メタウォーター株式会社,,,ガス切,,,,,,,,,,2510,,,,,,12,,,,,33132
2021/02/12,メタウォーター株式会社,,,18-8ステン解体,,,,,,,,,,880,,,,,,65,,,,,62920
2021/02/12,メタウォーター株式会社,,,ギロ材,,,,,,,,,,5510,,,,,,14,,,,,84854
2021/02/12,メタウォーター株式会社,,,ガス切,,,,,,,,,,2300,,,,,,12,,,,,30360
2021/02/15,メタウォーター株式会社,,,ギロ材,,,,,,,,,,5800,,,,,,20,,,,,127600
2021/02/15,メタウォーター株式会社,,,18-8ステン解体,,,,,,,,,,1080,,,,,,65,,,,,77220
2021/02/15,メタウォーター株式会社,,,ギロ材,,,,,,,,,,6190,,,,,,20,,,,,136180
2021/02/15,メタウォーター株式会社,,,18-8ステン解体,,,,,,,,,,430,,,,,,65,,,,,30745
2021/02/15,メタウォーター株式会社,,,雑品,,,,,,,,,,1530,,,,,,12,,,,,20196
2021/02/16,メタウォーター株式会社,,,ギロ材,,,,,,,,,,2000,,,,,,20,,,,,44000
2021/02/16,メタウォーター株式会社,,,雑品,,,,,,,,,,480,,,,,,12,,,,,6336
2021/02/16,メタウォーター株式会社,,,ギロ材,,,,,,,,,,3250,,,,,,20,,,,,71500
2021/02/16,メタウォーター株式会社,,,18-8ステン解体,,,,,,,,,,3780,,,,,,65,,,,,270270
2021/02/16,メタウォーター株式会社,,,ギロ材,,,,,,,,,,5340,,,,,,20,,,,,117480
2021/02/16,メタウォーター株式会社,,,ガス切,,,,,,,,,,3470,,,,,,18,,,,,68706
2021/02/16,メタウォーター株式会社,,,ギロ材,,,,,,,,,,9870,,,,,,20,,,,,217140
2021/02/16,メタウォーター株式会社,,,18-8ステン解体,,,,,,,,,,300,,,,,,65,,,,,21450
2021/02/17,メタウォーター株式会社,,,ギロ材,,,,,,,,,,4360,,,,,,22,,,,,105512
2021/02/17,メタウォーター株式会社,,,18-8ステン解体,,,,,,,,,,2430,,,,,,65,,,,,173745
2021/02/17,メタウォーター株式会社,,,ギロ材,,,,,,,,,,6650,,,,,,22,,,,,160930
2021/02/17,メタウォーター株式会社,,,18-8ステン解体,,,,,,,,,,1600,,,,,,65,,,,,114400
2021/02/18,メタウォーター株式会社,,,ギロ材,,,,,,,,,,3290,,,,,,22,,,,,79618
2021/02/18,メタウォーター株式会社,,,18-8ステン解体,,,,,,,,,,860,,,,,,65,,,,,61490
2021/02/18,メタウォーター株式会社,,,ガス切,,,,,,,,,,4040,,,,,,20,,,,,88880
2021/02/18,メタウォーター株式会社,,,ギロ材,,,,,,,,,,3330,,,,,,22,,,,,80586
2021/02/18,メタウォーター株式会社,,,18-8ステン解体,,,,,,,,,,5140,,,,,,65,,,,,367510
2021/02/19,メタウォーター株式会社,,,ギロ材,,,,,,,,,,7640,,,,,,24,,,,,201696
2021/02/19,メタウォーター株式会社,,,18-8ステン解体,,,,,,,,,,1430,,,,,,65,,,,,102245
2021/02/19,メタウォーター株式会社,,,ギロ材,,,,,,,,,,6580,,,,,,24,,,,,173712
2021/02/19,メタウォーター株式会社,,,18-8ステン解体,,,,,,,,,,1500,,,,,,65,,,,,107250
2021/02/19,メタウォーター株式会社,,,雑品,,,,,,,,,,1640,,,,,,12,,,,,21648
2021/02/22,メタウォーター株式会社,,,ギロ材,,,,,,,,,,8690,,,,,,24,,,,,229416
2021/02/22,メタウォーター株式会社,,,ギロ材,,,,,,,,,,3270,,,,,,24,,,,,86328
2021/02/22,メタウォーター株式会社,,,ガス切,,,,,,,,,,3210,,,,,,22,,,,,77682
2021/02/22,メタウォーター株式会社,,,18-8ステン解体,,,,,,,,,,300,,,,,,65,,,,,21450
2021/02/22,メタウォーター株式会社,,,ギロ材,,,,,,,,,,10360,,,,,,24,,,,,273504
2021/02/22,メタウォーター株式会社,,,ギロ材,,,,,,,,,,7620,,,,,,24,,,,,201168
2021/02/22,メタウォーター株式会社,,,18-8ステン解体,,,,,,,,,,1140,,,,,,65,,,,,81510
2021/02/22,メタウォーター株式会社,,,雑品,,,,,,,,,,730,,,,,,12,,,,,9636
2021/02/24,メタウォーター株式会社,,,ギロ材,,,,,,,,,,10830,,,,,,24.5,,,,,291868
2021/02/24,メタウォーター株式会社,,,ギロ材,,,,,,,,,,6550,,,,,,24.5,,,,,176522
2021/02/24,メタウォーター株式会社,,,18-8ステン解体,,,,,,,,,,400,,,,,,65,,,,,28600
2021/02/24,メタウォーター株式会社,,,雑品,,,,,,,,,,920,,,,,,12,,,,,12144
2021/02/24,メタウォーター株式会社,,,ガス切,,,,,,,,,,3300,,,,,,22.5,,,,,81675
2021/02/24,メタウォーター株式会社,,,18-8ステン解体,,,,,,,,,,2750,,,,,,65,,,,,196625
2021/02/24,メタウォーター株式会社,,,雑品,,,,,,,,,,1200,,,,,,12,,,,,15840
2021/02/24,メタウォーター株式会社,,,ギロ材,,,,,,,,,,5480,,,,,,24.5,,,,,147686
2021/02/24,メタウォーター株式会社,,,18-8ステン解体,,,,,,,,,,570,,,,,,65,,,,,40755
2021/02/25,メタウォーター株式会社,,,ギロ材,,,,,,,,,,6630,,,,,,25,,,,,182325
2021/02/25,メタウォーター株式会社,,,18-8ステン解体,,,,,,,,,,800,,,,,,65,,,,,57200
2021/02/25,メタウォーター株式会社,,,ギロ材,,,,,,,,,,7330,,,,,,25,,,,,201575
2021/02/25,メタウォーター株式会社,,,18-8ステン解体,,,,,,,,,,420,,,,,,65,,,,,30030
2021/02/25,メタウォーター株式会社,,,ガス切,,,,,,,,,,3060,,,,,,23,,,,,77418
2021/02/25,メタウォーター株式会社,,,雑品,,,,,,,,,,4340,,,,,,12,,,,,57288
2021/02/25,メタウォーター株式会社,,,18-8ステン解体,,,,,,,,,,3550,,,,,,65,,,,,253825
2021/02/25,メタウォーター株式会社,,,ギロ材,,,,,,,,,,6460,,,,,,25,,,,,177650
2021/02/25,メタウォーター株式会社,,,18-8ステン解体,,,,,,,,,,3250,,,,,,65,,,,,232375
2021/03/01,メタウォーター株式会社,,,ギロ材,,,,,,,,,,4320,,,,,,26,,,,,123552
2021/03/01,メタウォーター株式会社,,,ガス切,,,,,,,,,,4800,,,,,,24,,,,,126720
2021/03/02,メタウォーター株式会社,,,ギロ材,,,,,,,,,,8950,,,,,,26,,,,,255970
2021/03/02,メタウォーター株式会社,,,ガス切,,,,,,,,,,9180,,,,,,24,,,,,242352
2021/03/03,メタウォーター株式会社,,,ギロ材,,,,,,,,,,9710,,,,,,26.5,,,,,283046
2021/03/03,メタウォーター株式会社,,,ギロ材,,,,,,,,,,9430,,,,,,26.5,,,,,274884
2021/03/03,メタウォーター株式会社,,,18-8ステン解体,,,,,,,,,,710,,,,,,65,,,,,50765
2021/03/04,メタウォーター株式会社,,,ギロ材,,,,,,,,,,10100,,,,,,26.5,,,,,294415
2021/03/04,メタウォーター株式会社,,,18-8ステン解体,,,,,,,,,,200,,,,,,65,,,,,14300
2021/03/04,メタウォーター株式会社,,,ギロ材,,,,,,,,,,7240,,,,,,26.5,,,,,211046
2021/03/04,メタウォーター株式会社,,,ガス切,,,,,,,,,,1760,,,,,,24.5,,,,,47432
2021/03/05,メタウォーター株式会社,,,ギロ材,,,,,,,,,,4070,,,,,,27.5,,,,,123117
2021/03/05,メタウォーター株式会社,,,ガス切,,,,,,,,,,5780,,,,,,25.5,,,,,162129
2021/03/05,メタウォーター株式会社,,,ギロ材,,,,,,,,,,4370,,,,,,27.5,,,,,132192
2021/03/05,メタウォーター株式会社,,,ガス切,,,,,,,,,,3870,,,,,,25.5,,,,,108553
2021/03/05,メタウォーター株式会社,,,雑品,,,,,,,,,,1090,,,,,,12,,,,,14388
2021/03/09,メタウォーター株式会社,,,ギロ材,,,,,,,,,,9730,,,,,,27.5,,,,,294332
2021/03/09,メタウォーター株式会社,,,ガス切,,,,,,,,,,1050,,,,,,25.5,,,,,29452
2021/03/09,メタウォーター株式会社,,,ガス切,,,,,,,,,,4410,,,,,,25.5,,,,,123700
2021/03/11,メタウォーター株式会社,,,ギロ材,,,,,,,,,,7320,,,,,,27,,,,,217404
2021/03/11,メタウォーター株式会社,,,ギロ材,,,,,,,,,,9080,,,,,,27,,,,,269676
2021/03/12,メタウォーター株式会社,,,ギロ材,,,,,,,,,,5540,,,,,,27,,,,,164538
2021/03/12,メタウォーター株式会社,,,雑品,,,,,,,,,,2380,,,,,,12,,,,,31416
2021/03/12,メタウォーター株式会社,,,18-8ステン解体,,,,,,,,,,2850,,,,,,65,,,,,203775
2021/03/12,メタウォーター株式会社,,,ギロ材,,,,,,,,,,8660,,,,,,27,,,,,257202
2021/03/12,メタウォーター株式会社,,,ガス切,,,,,,,,,,2150,,,,,,25,,,,,59125
2021/03/15,メタウォーター株式会社,,,ギロ材,,,,,,,,,,8410,,,,,,26.5,,,,,245151
2021/03/15,メタウォーター株式会社,,,18-8ステン解体,,,,,,,,,,590,,,,,,65,,,,,42185
2021/03/15,メタウォーター株式会社,,,ギロ材,,,,,,,,,,6120,,,,,,26.5,,,,,178398
2021/03/15,メタウォーター株式会社,,,雑品,,,,,,,,,,2030,,,,,,12,,,,,26796
2021/03/15,メタウォーター株式会社,,,ガス切,,,,,,,,,,2030,,,,,,24.5,,,,,54708
2021/03/16,メタウォーター株式会社,,,ギロ材,,,,,,,,,,8930,,,,,,26.5,,,,,260309
2021/03/16,メタウォーター株式会社,,,ギロ材,,,,,,,,,,7870,,,,,,26.5,,,,,229410
2021/03/16,メタウォーター株式会社,,,ギロ材,,,,,,,,,,870,,,,,,26.5,,,,,25360
2021/03/16,メタウォーター株式会社,,,ガス切,,,,,,,,,,5220,,,,,,24.5,,,,,140679
2021/03/16,メタウォーター株式会社,,,雑品,,,,,,,,,,2610,,,,,,12,,,,,34452
2021/03/16,メタウォーター株式会社,,,ギロ材,,,,,,,,,,4170,,,,,,26.5,,,,,121555
2021/03/16,メタウォーター株式会社,,,ガス切,,,,,,,,,,4160,,,,,,24.5,,,,,112112
2021/03/16,メタウォーター株式会社,,,雑品,,,,,,,,,,2080,,,,,,12,,,,,27456
2021/03/17,メタウォーター株式会社,,,ギロ材,,,,,,,,,,5590,,,,,,26.5,,,,,162948
2021/03/17,メタウォーター株式会社,,,ガス切,,,,,,,,,,5470,,,,,,24.5,,,,,147416
2021/03/17,メタウォーター株式会社,,,18-8ステン解体,,,,,,,,,,620,,,,,,65,,,,,44330
2021/03/17,メタウォーター株式会社,,,ガス切,,,,,,,,,,6840,,,,,,24.5,,,,,184338
2021/03/17,メタウォーター株式会社,,,ギロ材,,,,,,,,,,1960,,,,,,26.5,,,,,57134
2021/03/17,メタウォーター株式会社,,,ガス切,,,,,,,,,,5890,,,,,,24.5,,,,,158735
2021/03/17,メタウォーター株式会社,,,雑品,,,,,,,,,,1960,,,,,,12,,,,,25872
2021/03/17,メタウォーター株式会社,,,ギロ材,,,,,,,,,,5360,,,,,,26.5,,,,,156244
2021/03/17,メタウォーター株式会社,,,18-8ステン解体,,,,,,,,,,370,,,,,,65,,,,,26455
2021/03/17,メタウォーター株式会社,,,ガス切,,,,,,,,,,3220,,,,,,24.5,,,,,86779
2021/03/17,メタウォーター株式会社,,,雑品,,,,,,,,,,2140,,,,,,12,,,,,28248
2021/03/18,メタウォーター株式会社,,,ギロ材,,,,,,,,,,2970,,,,,,26.5,,,,,86575
2021/03/18,メタウォーター株式会社,,,ギロ材,,,,,,,,,,3770,,,,,,26.5,,,,,109895
2021/03/18,メタウォーター株式会社,,,ギロ材,,,,,,,,,,7990,,,,,,26.5,,,,,232908
2021/03/18,メタウォーター株式会社,,,ギロ材,,,,,,,,,,8570,,,,,,26.5,,,,,249815
2021/03/19,メタウォーター株式会社,,,ギロ材,,,,,,,,,,6710,,,,,,26,,,,,191906
2021/03/19,メタウォーター株式会社,,,ガス切,,,,,,,,,,2810,,,,,,24,,,,,74184
2021/03/19,メタウォーター株式会社,,,ギロ材,,,,,,,,,,8680,,,,,,26,,,,,248248
2021/03/19,メタウォーター株式会社,,,ガス切,,,,,,,,,,940,,,,,,24,,,,,24816
2021/03/19,メタウォーター株式会社,,,ギロ材,,,,,,,,,,3800,,,,,,26,,,,,108680
2021/03/19,メタウォーター株式会社,,,ギロ材,,,,,,,,,,3530,,,,,,26,,,,,100958
2021/03/19,メタウォーター株式会社,,,雑品,,,,,,,,,,870,,,,,,12,,,,,11484
2021/03/19,メタウォーター株式会社,,,ギロ材,,,,,,,,,,10900,,,,,,26,,,,,311740
2021/03/22,メタウォーター株式会社,,,ギロ材,,,,,,,,,,10810,,,,,,26,,,,,309166
2021/03/22,メタウォーター株式会社,,,ギロ材,,,,,,,,,,7830,,,,,,26,,,,,223938
2021/03/22,メタウォーター株式会社,,,雑品,,,,,,,,,,1960,,,,,,12,,,,,25872
2021/03/23,メタウォーター株式会社,,,ギロ材,,,,,,,,,,9640,,,,,,25.5,,,,,270402
2021/03/23,メタウォーター株式会社,,,ギロ材,,,,,,,,,,7710,,,,,,25.5,,,,,216265
2021/03/23,メタウォーター株式会社,,,ガス切,,,,,,,,,,1910,,,,,,19.5,,,,,40969
2021/03/23,メタウォーター株式会社,,,ギロ材,,,,,,,,,,8350,,,,,,25.5,,,,,234217
